time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.210059489265,0.447895794559,14.8561507777,0.103085625096,0.0959878155411,0.0,-0.557055491964,0.788151905197,4.81727659833,0.146431119074,0.118941583766,0.0,464.917080149408,464.1868725997381,465.1073050654708,464.33875947439117
1.9800000000000013,-0.245446040823,0.497283015735,15.1475269996,0.111736195425,0.102694465883,0.0,-0.623150561375,0.858897375672,4.89470369715,0.139241187491,0.0909245306958,0.0,455.572741870897,453.3371243886498,454.6502402070772,454.09262976875385
2.0400000000000014,-0.284586911331,0.550715559829,15.4402705883,0.120594111614,0.108077697257,0.0,-0.682003638544,0.922899733567,4.86334843692,0.160595922126,0.0871985800387,0.0,420.90834034186514,420.59292742791774,419.079166971935,420.9529577837434
2.1000000000000014,-0.328115632024,0.608992511247,15.7380505733,0.13058862767,0.113596936498,0.0,-0.769481470812,1.02067973139,5.06147252243,0.17643006691,0.100158876965,0.0,491.0115509006707,491.9783741115785,491.8468577794722,493.04162099360644
2.1600000000000015,-0.376169396607,0.672389128358,16.0402850782,0.141702220432,0.119211714567,0.0,-0.832800360301,1.09341736312,5.01295463076,0.198673443737,0.0752719026675,0.0,417.9227414587864,415.75529976414145,416.8098178955955,418.78466212685566
2.2200000000000015,-0.428030517107,0.740236531642,16.338919253,0.153408491822,0.12372714703,0.0,-0.896282694923,1.16908893579,4.9415478432,0.186806107675,0.0752278186392,0.0,409.10293446940085,409.10399112710815,410.5717091216293,409.5578252659717
2.2800000000000016,-0.484569749217,0.813787824389,16.6395262365,0.16419270916,0.127885340058,0.0,-0.988743752146,1.28367429793,5.07768738345,0.159338705147,0.0535426276604,0.0,476.58055213857523,474.92315048824383,478.26943936682085,476.2007309189218
2.3400000000000016,-0.546710441293,0.894395849865,16.9479941676,0.174069922652,0.131306121072,0.0,-1.08287997219,1.40414989192,5.20362072582,0.173499343272,0.0631775765733,0.0,475.61038564706666,476.34982724956194,474.3045511042451,475.4147671323832
2.4000000000000017,-0.614430493391,0.982248522483,17.2628738224,0.184320875217,0.135871713837,0.0,-1.17481625261,1.52518265881,5.2915335013,0.164947636271,0.0939974715155,0.0,464.6163912784869,467.03083947570235,466.1520278150361,465.50966954550086
2.4600000000000017,-0.688276886891,1.07824795848,17.586599921,0.19481318869,0.141896952714,0.0,-1.28726759094,1.67574383453,5.49779292235,0.189622803669,0.110882333571,0.0,501.9971602561923,503.228370179572,501.972106832814,503.78478964090954
2.520000000000002,-0.768127676922,1.18231592972,17.9165421373,0.205856194441,0.148114236612,0.0,-1.37497905837,1.79409618025,5.49976626414,0.169576420321,0.0823134318247,0.0,445.1487079238601,442.8132543910884,444.00893860552077,442.3935367933463
2.580000000000002,-0.853525557998,1.2939123337,18.2476946892,0.215999780691,0.153136967088,0.0,-1.47203343337,1.92660265011,5.53794362799,0.168007435084,0.0863707216648,0.0,456.4476927361488,456.776940249566,456.12879938183585,456.03003405023884
2.640000000000002,-0.944890538409,1.41370284055,18.5813530513,0.226257608433,0.159087632745,0.0,-1.57393976353,2.06721858711,5.58320018169,0.176296111838,0.116972386065,0.0,459.38942563543196,461.81769784107775,459.31804852289315,460.00194904279266
2.700000000000002,-1.04242001563,1.54201503375,18.9172184722,0.236803871173,0.166236636268,0.0,-1.67764321132,2.21066644129,5.6115294032,0.174701283007,0.123180258866,0.0,455.781483727312,456.2898060621174,457.05709754751047,456.9587730079127
2.760000000000002,-1.14587132633,1.67850470249,19.2521897089,0.247867569889,0.173433968247,0.0,-1.77133380173,2.3397849081,5.55385124747,0.198884137251,0.112575865879,0.0,429.698716579554,428.8120705253934,429.40782589973315,431.4883571796451
2.820000000000002,-1.2557647809,1.82389513573,19.5874893085,0.259970139901,0.180280976602,0.0,-1.89234382189,2.50748363172,5.62164571641,0.206825659254,0.117030585178,0.0,471.39787577378956,471.75281958533935,471.31255813886554,471.96328382924446
2.880000000000002,-1.37270627594,1.9790730264,19.9248974536,0.272876309674,0.187002857192,0.0,-2.00626665642,2.66604803782,5.62445321899,0.227922642547,0.0994750389415,0.0,453.24826899522,451.84558928755973,453.3103158847948,455.04683710443186
2.940000000000002,-1.4965038587,2.1438372836,20.2618666914,0.286547145952,0.193255572252,0.0,-2.12080750429,2.82708742846,5.60707111299,0.227696394708,0.112306514376,0.0,449.2588443989499,450.3075135263,447.4332790308178,447.46605128861796
3.000000000000002,-1.62722658267,2.31838992935,20.5973863569,0.300256804006,0.200260276019,0.0,-2.2371637764,2.99229449257,5.57614490877,0.230041253458,0.124396491542,0.0,445.1704540604368,446.1709422613058,446.02040170236256,446.263562421317
3.0600000000000023,-1.76545703376,2.50364913026,20.9328148462,0.314153088425,0.207452033825,0.0,-2.3710896036,3.18396475572,5.6035645042,0.234555934863,0.10877010269,0.0,466.5816031253228,465.3718491085108,467.6080817902579,468.0101240002661
3.1200000000000023,-1.91199927142,2.7008471283,21.2703881051,0.328269589763,0.213636986942,0.0,-2.5141156434,3.39024559056,5.64745884265,0.236673022548,0.0881885763865,0.0,475.1712889262472,473.5988433806919,475.28018699609885,475.49366577242233
3.1800000000000024,-2.06674666015,2.90992398489,21.6083066773,0.342043889476,0.218929913274,0.0,-2.64451811083,3.57989150575,5.6155450341,0.209042520103,0.0882690729662,0.0,453.3752071546743,453.3879721156992,454.00267634799144,451.83026053578385
3.2400000000000024,-2.23017634619,3.1317288424,21.9474043732,0.35467359838,0.224464797672,0.0,-2.80346681919,3.81431165056,5.68603285272,0.213248036109,0.0992043322196,0.0,487.7588798158361,488.5813324176447,488.6599086121785,489.0125793907547
3.3000000000000025,-2.40270923452,3.36697262925,22.2883314711,0.367376963682,0.23062622155,0.0,-2.94804605298,4.0278527501,5.67697914845,0.208489151196,0.108877513241,0.0,466.59623546619827,467.3595447703886,466.24844083038175,465.9182913161421
3.3600000000000025,-2.58377401445,3.61481476724,22.6275574961,0.380093157253,0.237304118456,0.0,-3.08791683808,4.23422074268,5.62952818166,0.21805706247,0.115742936498,0.0,456.6852624181406,457.2432641811183,455.4795559666808,456.2872203907411
3.4200000000000026,-2.77288911397,3.87450116833,22.9620512063,0.393001922277,0.244451122909,0.0,-3.21644631502,4.42269212383,5.51960349338,0.20858853367,0.125124803789,0.0,436.54739618821515,437.3427486333023,437.5488566560984,436.80611956547557
3.4800000000000026,-2.97026303996,4.14630423228,23.291426116,0.405537985996,0.251529714388,0.0,-3.36319418922,4.63798418536,5.45847947075,0.209616107992,0.0971983684724,0.0,456.065411205538,453.8404932198804,456.68777063026124,456.8114182601659
3.5400000000000027,-3.17580930989,4.43002408469,23.614334123,0.418156414613,0.257899441794,0.0,-3.48882766471,4.81999001689,5.30470548183,0.211652242284,0.119814509221,0.0,425.2013902164771,427.1452393303722,423.9437221535069,424.1645748121192
3.6000000000000028,-3.3897884576,4.7260121579,23.9306549834,0.430821383196,0.265101238294,0.0,-3.64427987088,5.04677297914,5.238142685,0.209921032283,0.120456949959,0.0,458.2033637392896,458.2669544310922,457.3363124549152,457.2408945038839
3.660000000000003,-3.61262338948,5.03483345446,24.2408608184,0.442957464371,0.272359923103,0.0,-3.78406438722,5.24778599097,5.10135596496,0.179060061241,0.121999497348,0.0,435.38268735167475,435.5253058740746,436.4888885462156,433.94507518148174
